0.6983481732914547   0.6933256603446781   0
0.9613908035073145   0.26960615264771154   0
0.9056982106621192   0.5229002802879912   0
0.0573854326256424   0.4154876611950674   1
-0.383255924464334   0.9982339188672684   0
1.0652252977030867   -0.5291236854035437   1
-0.21111256736553868   0.8619310074265965   0
0.7367585367700361   -0.5050726968550358   1
0.07543973034627663   0.07453378416558186   1
-0.894751687718876   0.46192685823097346   0
-0.35584965924049444   0.9009373813696865   0
0.1251901994805139   -0.051719310371092314   1
1.0623515521765896   -0.47736107053357135   1
0.8917956199911812   -0.446517424773502   1
1.2655896573064453   -0.558957456468704   1
0.2880669493733141   -0.13496673336770312   1
1.0152176413016143   0.32071898172659663   0
-0.9526517373044343   0.3429367585208502   0
0.003658883464175357   0.47673858654182727   1
1.3537160540634856   -0.43586534289728823   1
1.538401832206007   -0.36399408875437633   1
0.1908373199792155   1.0168399364404994   0
1.7528643459880924   -0.2213522676957446   1
0.19421471565901757   0.934269090508124   0
1.048108039903313   0.31200498954002254   0
-0.910748419188937   0.261004666400045   0
-1.0192787128529135   0.004990502864674763   0
1.9152146252668172   -0.039775600715437856   1
0.4174164017330642   -0.3245870106571634   1
0.35594357891527983   0.9439084618378523   0
1.0286417447176703   0.19088095723726228   0
0.5684497293553415   0.8328813483621551   0
0.9239313328238077   0.48790420989868566   0
-0.11362648320531876   0.9671168443245443   0
0.8228404561651086   -0.4553540362922831   1
1.645277186535873   -0.29910252823295413   1
1.7551773309312662   -0.15627622079863823   1
1.5849427956956628   -0.38566803816071343   1
1.1957012903007145   -0.47462124663586647   1
0.4338080821360851   0.8957214150289656   0
0.26702249765019803   1.0386009899988908   0
-0.7987874421966487   0.5619388173199402   0
1.8569400212901481   -0.11100997420074872   1
0.9023706937119995   0.4247228492418443   0
1.3215222491964835   -0.49177981228314516   1
-0.5383746625942939   0.7897570299073139   0
0.8892030470892577   0.5908893036006492   0
0.8142679248939174   -0.48819227422541206   1
1.307476945013537   -0.5221909011155624   1
0.6857604101724867   0.721706653617086   0
-0.6635259637604144   0.7754304139031274   0
0.9859395438411918   -0.3764715883675297   1
-0.95418984902757   0.40098578057923573   0
-0.9397050873042364   0.2177572020289687   0
-1.023460796613571   -0.006506863451328081   0
-1.0302218416005673   0.23056475394780956   0
0.5200508017685875   -0.4227996590242609   1
0.8730467892844842   0.1843324469678325   0
-0.8063754700866312   0.5599119536702011   0
0.7182394956771412   0.7537819363974945   0
2.0618098125236743   0.17476009846492946   1
-1.0378209006726584   0.03468288581131802   0
-0.6450530555374735   0.6265105044499623   0
0.7467084318644004   0.7505277489638634   0
0.0555523371845531   0.17550232137529703   1
0.02322041151794089   1.0885084020679376   0
